QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,T2M,T2M_RANGE,T2M_MAX,T2M_MIN
2.38,81.19,0.44,96.12,3.12,3.93,2.02,1.91,301.56,5.58,6.85,3.7,3.16,302.56,-3.67,2.88,-2.42,-5.29
2.5,82.62,0.02,96.36,2.36,3.28,1.3,1.98,247.25,4.51,6.57,2.61,3.96,249.25,-3.17,8,0.47,-7.53
2.93,85.12,0.07,96.05,3.7,4.83,2.35,2.48,286.44,6.88,8.48,5.09,3.38,287.81,-1.55,6.66,1.69,-4.97
2.5,85.5,4.42,96.82,1.63,2.38,0.5,1.88,208.62,2.99,4.46,0.8,3.66,209.5,-3.54,7.22,0.38,-6.84
4.09,98.81,18.79,95.17,2.64,3.8,0.91,2.88,185,4.95,7.34,2.47,4.88,186.25,0.41,2.55,1.28,-1.27
3.72,93.19,0.61,95.06,4.27,5.35,3.53,1.82,276.25,8.02,9.43,6.95,2.48,277.94,-0.06,3.05,1.49,-1.56
3.23,93.25,0.85,95.87,2.05,3.91,0.94,2.98,247.62,4.16,7.5,2.38,5.12,248.44,-1.78,6.18,0.78,-5.4
3.6,98.44,6.61,94.07,1.98,3.44,0.41,3.03,195.31,3.89,5.98,0.76,5.22,196.31,-1.29,2.97,0.48,-2.49
2.32,91.44,0.44,94.8,2.6,3.14,2.26,0.88,302.06,4.82,5.42,4.32,1.1,303,-5.69,5.83,-2.52,-8.35
2.01,94.44,0.83,96.34,2.48,3.09,1.62,1.46,285.94,4.59,5.54,2.43,3.11,286.56,-7.49,8.8,-2.31,-11.11
1.1,88.62,0,97.55,2.51,3.16,1.45,1.72,310,4.16,5.4,2.23,3.16,310.88,-13.51,8.52,-9.68,-18.2
1.65,90.56,4.89,96.82,1.76,3.8,0.82,2.98,256.19,3.05,6.45,1.3,5.15,257,-9.13,6.3,-6.46,-12.75
2.01,97.19,0.22,96.74,2.51,3.54,0.71,2.84,252.62,4.36,6.1,0.91,5.18,253.44,-7.88,7.73,-4.07,-11.79
3.3,99.62,8.87,95.47,2.61,3.74,0.67,3.07,185.44,4.71,6.55,1.95,4.61,187.69,-2.45,7.72,-0.03,-7.75
2.87,98.62,1.29,95.37,4.23,6.2,1.77,4.44,290.25,7.57,10.58,3.41,7.16,291.69,-4.37,12.55,0.04,-12.51
2.56,99.31,0.02,96.06,2.26,2.68,1.97,0.71,241.56,4.91,6.55,2.95,3.6,242.56,-5.64,12.7,0.05,-12.65
3.42,99,0.01,95.73,2,2.36,1.58,0.79,238.25,5.43,6.88,3.63,3.25,238.44,-1.84,6.23,0.67,-5.56
4.52,99.81,5.53,95.25,2.07,2.46,1.73,0.73,222.62,5.26,6.68,3.2,3.48,223.38,1.37,2.7,2.61,-0.09
6.1,97.94,11.81,94.43,3.86,5.63,1.86,3.77,231.44,7.93,10.42,3.38,7.03,233.06,5.49,8.23,10.02,1.79
3.23,82.94,1.25,96.16,3.23,5.3,0.2,5.1,258.31,5.92,9.55,0.3,9.25,259.19,-0.17,4.48,1.8,-2.69
3.78,97.19,17.09,94.46,3.4,5.24,0.46,4.79,187.94,5.95,9.02,0.9,8.12,190.81,-0.4,2.23,0.5,-1.74
2.81,94.06,0.81,94.4,3.27,4.62,2.05,2.56,258.75,6.3,8.44,4.48,3.96,260.5,-3.69,5.85,-1.93,-7.79
1.65,89.75,0.85,95.42,3.62,4.73,2.25,2.48,297.38,6.55,8.04,4.39,3.64,297.88,-9.22,7.49,-6.67,-14.17
1.46,92.12,0.05,96.89,2.77,4.43,1.88,2.55,242.44,4.86,7.47,3.2,4.27,244.12,-10.96,8.43,-7.29,-15.72
3.3,97.88,0.24,96.18,2.35,2.82,1.8,1.03,229.94,4.76,5.94,3.05,2.88,231.56,-2.27,7.62,0.78,-6.84
2.87,94.62,0.96,96.22,2.44,4.03,0.62,3.41,277.81,4.48,6.48,0.9,5.59,278.25,-4.11,11.62,0.8,-10.82
2.01,96.06,2.35,96.5,1.63,2.19,1.15,1.04,238,2.78,3.99,2.07,1.92,239.38,-7.75,6.7,-3.96,-10.67
1.71,96.19,14.32,95.61,1.98,3.42,0.25,3.17,135,3.12,5.18,0.67,4.5,136.94,-9.62,3.2,-8.22,-11.42
1.16,98.75,0.32,95.3,4.05,5.22,1.76,3.45,304.06,6.68,8.5,4.28,4.22,305.19,-14.36,10.26,-10.38,-20.63
0.43,96.38,0.06,97.15,3.5,5.22,2.05,3.16,292.12,5.63,8.45,3.29,5.16,293.19,-24.39,6.98,-20.91,-27.89
1.4,98.88,0.15,96.86,2.53,2.93,1.5,1.44,195.06,4.5,5.09,3.73,1.37,197.06,-13.83,19.18,-6.24,-25.42
2.56,99.44,1.99,94.51,2.49,4.14,0.34,3.79,273.12,4.27,7.02,0.56,6.46,274.44,-5.33,3.87,-3.41,-7.27
1.28,98.5,1.06,94.64,6.05,7.17,3.9,3.28,297.56,9.66,11.29,6.84,4.45,299.5,-14.01,13.87,-5.91,-19.77
0.67,98.62,0.02,96.1,4.12,6.77,1.77,5,305.38,6.66,10.47,3.6,6.86,307.06,-19.81,5.81,-16.08,-21.89
1.22,93.94,0.5,95.33,1.24,1.91,0.52,1.4,143.75,1.9,3.29,0.82,2.47,159.56,-13.55,10.45,-9.27,-19.71
1.46,99.06,0.33,94.94,1.49,2.44,0.3,2.12,204.19,2.66,4.36,0.38,3.98,189,-12.06,8.74,-6.95,-15.7
1.34,99.44,0.23,95.16,2.59,3.43,2.02,1.4,281.25,4.9,5.77,4.16,1.61,281.44,-13.85,16.58,-6.85,-23.42
0.61,98.25,0.05,94.88,3.04,4.14,1.98,2.16,314.44,4.91,6.8,3.02,3.78,315.62,-21.49,10.2,-16.67,-26.86
0.43,96.19,0.01,94.79,4.45,5.2,3.35,1.85,306.88,7.08,8.21,5.99,2.23,308.31,-23.88,4.19,-21.56,-25.75
0.85,96.38,0.12,94.68,1.74,3.02,0.57,2.45,296.06,2.85,6.02,0.72,5.3,296.56,-18.92,17.34,-10.88,-28.2
1.22,97,0.34,94.46,1.82,2.44,0.6,1.84,266.81,3.12,4.3,0.82,3.48,267.25,-13.68,9.86,-9.6,-19.45
0.85,97.56,0.05,94.69,3.05,3.92,2.03,1.88,297.25,5.37,6.55,4.05,2.5,297.81,-17.28,8.5,-13.15,-21.65
0.55,93.62,0.02,95.07,2.45,3.12,1.43,1.7,282.44,3.88,5.14,1.9,3.23,282.5,-22.06,14.59,-16.01,-30.6
1.22,95.06,0.36,95.11,2.48,3.58,1.65,1.93,272.5,4.24,6.51,2.55,3.97,272.38,-13.89,10.62,-8.8,-19.42
1.53,97.62,0.23,95.39,2.21,2.88,1.69,1.19,205.62,4.18,5.06,2.83,2.23,207.19,-11.35,12.98,-6.25,-19.23
2.2,98,6.47,94.66,1.8,2.5,0.84,1.66,136.44,3.05,3.97,2.05,1.91,137.31,-7.29,11.12,-2.6,-13.72
1.71,98.38,0.87,94.44,3.91,5.95,1.22,4.73,268.44,6.98,9.92,2.65,7.27,269.25,-9.99,10.77,-5.75,-16.52
1.1,98.12,0.46,94.86,3.87,4.37,2.26,2.12,246.06,6.88,7.69,5.09,2.6,247.88,-14.68,6.92,-12.64,-19.56
0.67,97.75,0.29,94.81,5.06,5.84,3.83,2.01,278.75,8.48,9.28,6.84,2.44,279.44,-19.6,6.13,-16.2,-22.34
0.85,98.25,0.05,95.08,4.48,5.62,2.7,2.93,281.62,7.5,9.23,6.04,3.2,282.5,-17.92,8.09,-14.68,-22.77
0.92,98.56,0.36,94.7,3.02,4.49,2.15,2.34,276.75,5.59,7.6,3.86,3.75,277.5,-17.2,8.8,-13.78,-22.59
1.04,98.44,1.41,94.4,3.77,5.52,2.02,3.5,273.5,6.69,8.71,4.97,3.74,274.69,-15.79,8.09,-11.89,-19.98
0.98,98.06,0.65,94.44,4.78,5.59,3.45,2.14,285.19,7.76,8.89,5.85,3.04,286.56,-16.2,6.36,-12.63,-18.99
1.34,98.5,0.33,95.06,2.77,4.3,1.54,2.76,286.25,5.26,7.39,3.14,4.24,287,-12.95,9.19,-8.95,-18.14
1.22,98.25,0.04,95.72,2.26,3.52,1.34,2.18,256.06,4.37,6.92,2.52,4.41,256.75,-14.54,14.17,-8.9,-23.07
1.22,97.56,0.46,95.76,4.51,5.7,2.26,3.44,287.06,7.77,9.27,5.16,4.1,288,-13.81,12.54,-8.46,-21
0.55,97.31,0.16,96.52,3.31,4.32,1.23,3.09,291.31,5.19,6.79,2.12,4.67,293.19,-21.84,10.43,-17.5,-27.93
1.16,98.81,45.08,94.69,3.66,6.7,1.03,5.67,108.88,5.48,9.5,1.72,7.78,96.75,-14.38,8.65,-10.56,-19.21
0.79,98.19,1.16,93.55,7.02,8.06,6.04,2.02,282.75,10.83,11.7,9.91,1.77,284.44,-18.02,6.01,-13.74,-19.74
1.16,98.12,0.64,93.63,6.02,6.25,5.8,0.45,277.94,9.9,10.54,9.36,1.18,280,-14.77,9.89,-8.68,-18.58
1.89,98.62,0.07,94.31,3.91,6.38,2,4.38,272.94,6.77,10.7,3.7,7.01,274.19,-8.88,6.88,-6.06,-12.95
1.65,97,0.98,94.25,2.95,5.32,1.15,4.17,258.69,4.67,8.27,1.95,6.31,259.19,-10.3,9.61,-5.42,-15.03
0.61,98.19,0.1,95.02,4.84,6.31,1.66,4.66,303.69,7.38,9.5,2.7,6.8,304.88,-21.14,8.36,-16.06,-24.42
2.2,99.5,0.32,94.55,1.84,2.77,1.16,1.62,229.12,3.64,6.11,2.19,3.92,231.69,-8.44,18.16,-1.38,-19.55
1.83,98.75,0.05,94.89,3.05,4.09,1.74,2.35,304.44,5.72,7.02,3.72,3.3,305.06,-9.55,10.94,-5.41,-16.35
1.89,98.5,1.01,94.73,1.72,2.66,0.8,1.86,190.5,3.15,5.2,1.04,4.15,191.81,-9.86,16.27,-2.65,-18.93
1.22,98.69,0.34,94.71,4.98,6.31,1.59,4.72,307.06,7.83,9.94,3.4,6.54,308.62,-13.91,9.2,-8.63,-17.83
1.16,98.94,0.19,95.33,5.59,6.24,4.3,1.95,311.06,8.43,9.23,7.33,1.9,313.12,-14.43,8.8,-10.13,-18.93
1.4,98.94,0,95.69,3.2,4.14,2.29,1.85,291.94,5.43,7.02,3.9,3.12,307.88,-12.34,11.17,-6.51,-17.67
1.71,95.44,0,95.13,1.88,2.88,0.41,2.46,111.94,2.8,4.45,0.6,3.84,112,-10.86,15.62,-3.14,-18.77
2.44,98.44,0.09,95.33,1.41,2.23,0.51,1.73,171.25,2.02,3.83,0.66,3.17,172.38,-6.7,11.71,-0.79,-12.5
1.95,99.31,0.01,95.69,2.37,3.05,1.74,1.31,310.69,4.65,6.22,2.87,3.35,311.06,-9.33,15.21,-2.49,-17.7
1.46,97.75,0.06,95.99,2.18,3.05,1.21,1.84,248.12,3.72,5.81,1.95,3.87,248.44,-12.54,14.97,-5.43,-20.4
2.38,99.5,19.39,94.83,4.68,8.59,0.82,7.76,145.88,7.59,13.58,1.27,12.31,147.12,-6.52,9.8,-3.11,-12.92
2.99,99.56,1.86,94.3,1.6,2.21,0.06,2.16,224.31,3.16,5.35,0.38,4.97,224,-4.07,10.32,0.02,-10.3
2.56,98.88,1.44,94.1,2.86,3.72,1.91,1.8,278.94,5.51,6.67,4.05,2.62,280.06,-5.56,6.76,-2.21,-8.97
2.01,98.56,2.06,94.09,4.11,7.28,2.05,5.23,270,6.93,11.5,3.22,8.29,272,-8.39,11.77,-3.95,-15.73
0.49,98.25,0.11,95.53,7.11,7.86,5.42,2.44,305.31,11.04,11.98,8.74,3.23,307.19,-23.38,7.94,-17.31,-25.25
0.73,98.38,0.08,95.94,3.04,5.05,2,3.05,279.94,5.16,8.2,3.08,5.12,281.88,-19.61,12.24,-14.6,-26.85
0.67,98.25,0.19,95.92,4.21,5.7,2.62,3.06,305.94,6.95,8.69,4.85,3.84,307.31,-19.74,9.16,-14.29,-23.45
1.1,98.88,0.05,96.78,2.05,3.16,0.88,2.28,253.88,3.59,5.88,1.12,4.77,254.62,-17.01,22.27,-6.74,-29.01
2.93,98.75,2.73,96.1,2.94,4.24,1.9,2.34,192.69,5.42,7.66,3.58,4.09,194.75,-4.52,12.66,0.13,-12.52
3.6,99,0.32,96.05,2.76,4.06,1.54,2.53,289.69,5.2,6.92,3.62,3.3,290.69,-1.22,7.52,0.09,-7.43
2.81,98.88,0,96.18,2.35,2.88,1.88,0.99,259.31,4.69,5.99,2.83,3.16,260.25,-4.35,9.02,0.06,-8.96
3.36,92.69,0.38,95.86,2.25,3.1,1.34,1.75,210.62,5.36,8.15,2.98,5.16,211.88,-1.53,7.85,0.8,-7.06
5.43,99.69,5.51,95.18,2.91,4.24,2.24,2,223.81,7.02,9.67,5.2,4.48,225,3.51,7.27,7.55,0.26
3.78,88.69,4.32,95.68,3.67,5.58,2.09,3.48,308.44,6.48,8.6,3.96,4.65,309.25,-0.09,11.9,3.79,-8.11
1.46,78.25,10.8,96.65,3.32,4.65,2.46,2.19,78,5.17,7.68,3.53,4.15,79.62,-8.66,5.77,-5.98,-11.74
1.95,99.12,21.02,94.42,3.98,5.25,2.48,2.77,192.81,6.16,8.55,3.16,5.39,196.5,-8.48,4.03,-6.11,-10.13
1.77,98.44,1.43,94.54,4.2,5.66,3.03,2.63,287.5,7.27,9.89,5.36,4.53,289.56,-9.58,5.05,-7.77,-12.82
2.26,98.5,0.54,95.92,3.2,4.3,2.31,1.99,236.69,5.66,7.98,3.67,4.3,239.38,-6.76,9.38,-3.32,-12.7
1.95,98.56,1.13,96.22,5.32,6.85,3.28,3.58,285.12,8.96,10.81,5.98,4.83,286.75,-8.78,11.45,-2.41,-13.85
1.77,96.25,0.31,97.55,2.37,3.31,0.38,2.94,233.12,4.2,6.29,0.49,5.8,234.5,-10.42,16.44,-4.2,-20.63
4.21,99.06,1.5,95.69,3.61,4.64,2.33,2.31,216.38,6.91,9.68,5.45,4.23,219.25,0.65,9.27,4.23,-5.05
4.03,91.38,0.12,95.96,2.78,4.36,1.52,2.84,293.31,5.62,7.09,3.83,3.26,293.88,1.3,8.7,5.1,-3.61
3.05,77.62,2.6,96.7,1.03,1.63,0.46,1.16,235.31,1.99,3.38,0.77,2.61,237.5,0.92,11.59,7.84,-3.75
3.54,84.94,0.11,96.98,1.62,2.46,0.22,2.24,301.5,2.73,4.05,0.24,3.81,316.5,1.09,9.35,6.53,-2.82
4.09,93,5.53,96.36,2.18,4.11,0.98,3.13,178.75,3.79,6.51,1.52,4.98,180,1.59,8.27,6.97,-1.31
5.43,96.88,1.03,95.62,2.01,4.7,0.45,4.24,291.44,3.54,8.23,0.96,7.28,293.06,4.56,8.14,8.24,0.1
2.81,75.25,0.03,96.26,5.98,7.38,4.27,3.1,320.81,9.98,12.05,7.41,4.64,322.81,-0.86,7.92,2.83,-5.08
2.44,74.19,0,96.69,5.58,6.75,2.59,4.16,330.56,9.38,10.91,5.25,5.66,333.12,-2.3,9.16,2.19,-6.96
3.17,79.44,0.01,96.29,4.15,6.38,2.61,3.77,308.31,7.26,10.68,3.92,6.76,310.19,0.53,10.02,6.73,-3.28
2.38,70.75,0,96.4,2.63,3.66,1.78,1.88,319.31,4.8,6.71,3.93,2.77,320.88,-1.09,9.95,4.76,-5.19
3.11,72.19,1.13,96.29,1.65,2.34,0.92,1.42,217.94,3.54,6.55,1.4,5.16,219.75,2.15,15.19,10.42,-4.77
3.85,94.06,4.95,95.74,3.27,4.83,2.28,2.55,141,5.38,7.62,4.01,3.62,142.69,0.46,3.55,2.55,-1
3.72,89.88,2.73,96.18,2.37,2.87,1.86,1.01,130.06,3.86,4.76,2.79,1.97,131.44,0.69,6.77,4.78,-1.99
3.05,93.38,17.78,95.52,3.72,5.12,2.52,2.6,124.69,6.06,8.26,4.19,4.07,126,-2.41,3.77,-0.86,-4.63
2.87,99.12,12,94.22,2.3,3.38,0.49,2.88,190.62,4.18,5.99,0.7,5.3,192.44,-4.33,7.52,-1.02,-8.55
2.38,99.25,0.49,94.33,2.44,3.34,1.44,1.89,267.56,4.65,5.57,3.23,2.35,268.44,-6.31,8.23,-3.13,-11.36
2.2,98.5,0.3,94.45,1.54,2.27,1.05,1.22,280.38,2.91,5.01,1.62,3.39,280.69,-7.61,8.91,-2.84,-11.74
2.38,98.5,1.45,94.39,3.23,4.72,2.04,2.68,278.38,5.96,8.38,4.3,4.09,279.81,-6.47,8.32,-3.36,-11.68
2.99,98.19,0.74,94.96,3.81,4.92,1.82,3.1,290.5,6.84,8.63,4.59,4.04,292.31,-3.28,3.39,-1.38,-4.77
2.75,97.56,0.21,95.47,2.41,3.25,1.77,1.48,304.56,4.9,5.6,3.97,1.64,305.75,-4.45,8.06,-1.29,-9.35
2.69,94.31,0.03,96.08,1.91,2.5,0.89,1.61,250.25,3.23,4.67,1.87,2.8,250.88,-4.32,10.58,0.33,-10.24
3.17,98,18.43,95.46,2.7,4.12,1.54,2.58,112.94,4.84,6.88,2.84,4.03,114.5,-2.56,5.98,0.39,-5.6
3.48,99,1.28,94.63,2.57,3.5,1.35,2.15,275.25,4.7,6.27,2.95,3.32,261.94,-1.92,7.19,0.43,-6.75
3.6,90.81,0.51,95.44,2.07,2.71,0.85,1.86,279,3.8,5.11,1.14,3.97,280.06,0.08,5.29,3.05,-2.25
3.6,95.25,17.22,95.37,3.19,5.88,1.3,4.58,113,5.55,9.93,2.52,7.41,114.62,-0.6,3.54,1.17,-2.37
3.91,99.12,32.79,93.73,7.12,8.55,4.45,4.11,81.44,11.95,14.23,7.91,6.33,83.88,-0.31,1.56,0.12,-1.45
3.91,98.75,14.3,94.5,4.18,4.62,3.77,0.86,41.81,7.68,8.67,6.91,1.77,45.44,-0.21,2.04,0.58,-1.46
4.09,94,1.39,95.38,3.27,3.7,2.2,1.5,35.12,6.34,6.97,5.34,1.63,37.69,1.12,3.23,3.33,0.11
3.72,84.5,0.01,95.73,2.33,3.09,1.82,1.27,23.81,5.38,7.36,3.64,3.72,26.06,1.72,8.27,6.09,-2.17
4.52,79.94,0,96.05,2.2,2.63,1.56,1.07,197.88,4.37,5.53,2.47,3.06,183.38,5.33,16.45,13.79,-2.67
5.43,80.62,0,96.16,2.26,3.15,1.34,1.81,326.94,4.3,5.54,1.98,3.55,327.62,7.72,15.72,15.28,-0.44
6.1,78.31,0,96.27,1.81,2.6,0.95,1.66,177,3.94,7.34,1.24,6.09,178.81,9.64,13.06,15.9,2.83
8.24,80.94,0.22,95.43,2.91,4.19,1.75,2.45,236.75,6.5,8.73,2.77,5.96,238.44,13.53,17.15,20.77,3.62
5.19,77.94,0.97,95.45,3.55,4.52,1.56,2.95,302,6.74,8.41,4.53,3.88,302.81,6.97,12.96,13.22,0.26
4.03,80.81,0,95.91,1.7,2.2,0.9,1.31,295.44,3.45,5.01,1.25,3.76,295.75,3.36,10.77,8.35,-2.42
3.97,70.25,0.01,96.16,1.7,2.15,0.92,1.23,256.38,3.41,5.05,1.7,3.36,257,5.79,16.05,13.01,-3.05
5.13,93.88,3.43,95.54,2.25,3.54,0.94,2.59,157.38,4.27,5.88,2.19,3.69,159.81,4.45,3.73,6.34,2.6
6.77,92.69,3.5,94.93,0.98,1.52,0.57,0.95,217.94,2.09,2.98,0.8,2.19,217.44,8.29,12.37,14.8,2.44
6.23,95.25,4.14,95.05,0.8,1.23,0.14,1.09,124.19,1.72,3.09,0.18,2.91,123.31,6.85,4.21,8.76,4.55
5.55,90.38,10.29,94.76,3.16,4.83,0.91,3.92,241.75,5.76,8.72,2.4,6.32,243.94,6.02,8.32,11.33,3.01
4.27,75.25,0.15,95.43,3,4.33,1.37,2.96,301,5.41,8.09,2.24,5.84,302.25,5.4,9.93,10.83,0.9
4.09,75.25,0.02,95.56,2.48,3.97,1.46,2.51,271.69,4.78,6.66,2.04,4.62,272.25,4.94,11.03,10.72,-0.31
3.91,73.75,0,96.18,3.52,4.98,2.02,2.96,310.94,7.02,8.9,4.34,4.55,312.62,4.56,11.17,9.9,-1.27
4.21,76.69,0,96.24,3.15,4.8,1.68,3.12,318.25,6.38,8.41,4.06,4.35,319.88,5.15,9.8,10.64,0.83
4.21,76.62,0.2,96.32,2.55,3.78,1.51,2.27,287.69,4.94,6.41,2.58,3.84,288.38,5.17,9.82,10.37,0.55
3.66,71.19,0,97.15,2.12,2.72,1.32,1.4,156.31,3.71,4.49,2.25,2.24,157.75,4.76,12.62,11.43,-1.2
4.94,72.38,0,96.92,2.01,2.41,1.3,1.12,264.75,4.33,6.54,2.24,4.3,265.81,8.54,18.92,17.22,-1.7
7.08,76.06,0.01,96.13,2.44,3.18,1.9,1.28,248.44,5.78,7.27,3.2,4.06,249.69,12.62,17.6,20.35,2.75
9.52,76.19,0.01,95.96,1.29,2.04,0.44,1.6,270.12,2.74,5.44,0.59,4.84,270.06,16.92,14.91,22.8,7.89
10.44,82.88,0.68,95.76,1.22,2.01,0.02,1.98,214.25,2.65,4.42,0.04,4.38,201.44,17.05,10.46,22.69,12.24
10.13,86,2.91,95.42,2.1,2.99,1.28,1.72,261.25,4.44,6.27,3.12,3.16,262.56,15.9,13.19,21.61,8.41
4.52,72.62,0,95.98,2.11,2.55,1.16,1.39,333.44,4.05,4.95,3.18,1.78,334.56,7.03,11.88,13.12,1.24
3.85,71.94,0,96.21,2.64,4,1.52,2.48,323.88,5.52,7.06,3.37,3.7,325.19,4.88,11.89,10.68,-1.2
5.25,74.62,0,96.24,2.28,3.34,1.01,2.34,274.94,4.63,6.02,2.48,3.55,275.81,8.59,17.13,16.17,-0.96
8.06,90,8.91,95.14,1.98,3.17,0.81,2.36,207.75,4.26,6.51,2.53,3.98,208.88,11.3,11.26,17.08,5.83
6.04,94.94,39.4,95.07,2.79,4.06,1.19,2.88,89.12,4.91,6.64,2.65,3.99,90.88,6.4,6.91,9.01,2.1
4.76,84.81,2.08,96.11,0.85,1.59,0.07,1.52,106.25,1.59,3.27,0.11,3.16,109.31,5.14,9.4,10.52,1.12
4.64,88.31,2.5,96.49,1.3,1.68,0.91,0.77,64.62,2.49,3.15,1.79,1.36,65,4.08,5.29,7.19,1.9
6.65,92.12,1.19,95.6,1.81,2.47,1.03,1.44,21.75,3.8,4.51,2.73,1.77,23.44,8.2,11.43,14,2.57
6.9,93.69,15.86,94.93,2.05,2.88,1.37,1.51,159.38,3.95,5.16,2.79,2.37,161.44,8.48,8.53,11.72,3.19
4.76,79.88,0.46,95.96,2.84,3.66,1.66,2,316.75,5.27,6.84,3.52,3.32,318.75,6.12,9.91,11.91,2.01
5,68.5,0,96.85,1.67,2.21,1,1.21,258.38,3.04,4.53,1.78,2.74,258.94,9.52,16.05,16.77,0.72
6.29,76.19,0,97.16,1.46,2.3,0.93,1.37,149.5,2.85,5.11,1.34,3.77,154.62,11,16.93,18.65,1.73
10.25,82.38,0.01,96.79,1.66,2.3,1.01,1.28,263.31,3.8,5.93,1.77,4.16,264.44,16.96,17.24,24.79,7.55
11.72,81.44,0.01,96.26,1.85,2.19,1.31,0.88,281.94,4.4,6.62,3.05,3.58,283.19,19.42,13.67,26.01,12.34
9.22,78.56,0.02,96.06,2.41,3.51,1.38,2.13,300.88,4.98,6.61,3.86,2.75,301.81,16.19,11.87,21.08,9.21
7.45,82.12,4,96.33,1.93,2.38,1.32,1.05,147,3.5,4.27,2.55,1.71,149.06,12.08,10.23,16.87,6.63
8.73,80.38,2.21,95.94,2.69,3.67,1.6,2.07,263.38,5.43,6.97,3.48,3.49,265,15.01,9.83,19.72,9.9
7.02,76.06,0.04,96.42,2.66,3.7,1.33,2.38,314.75,5.3,6.78,3.83,2.95,316.81,12.72,9.71,17.83,8.12
8.97,81.25,1.18,96.31,1.62,2.87,0.79,2.08,231.25,3.69,5.36,1.83,3.53,231.88,15.13,13.66,21.17,7.51
9.46,92.81,8.34,96.28,1.29,1.7,0.81,0.89,131.56,2.66,3.34,2.02,1.33,132.94,13.73,5.45,16.65,11.21
11.29,92.12,5,95.73,2,3.06,1.14,1.92,269.19,4.33,5.95,2.82,3.12,270.81,16.31,9.12,21.04,11.91
11.6,87.44,5.62,95.6,1.07,1.42,0.22,1.2,258.38,2.41,3.98,0.32,3.65,257.19,17.76,9.09,22.35,13.26
9.58,89.19,1.95,95.57,2.09,2.96,0.89,2.07,121.25,3.69,5.1,1.78,3.32,122.19,14.48,10.99,19.76,8.77
8.12,95.94,19.86,94.71,2.53,3.46,0.44,3.02,100.69,4.64,6.15,1.45,4.7,102.5,10.55,5.85,13.49,7.64
11.29,91.69,6.2,94.15,1.97,3.03,0.88,2.15,213.25,3.98,5.75,2.07,3.68,215.94,16.23,11.21,21.77,10.57
5.49,74.62,0.36,95.15,2.73,3.37,1.5,1.87,298.19,5.11,5.88,4.01,1.87,298.19,9.06,10.77,14.08,3.32
5.62,72.19,0,95.91,1.7,2.8,0.46,2.34,288.44,3.2,4.95,0.81,4.12,291,10.01,13.26,16.02,2.76
8.73,76,0.04,95.73,1.78,2.83,0.71,2.12,159.62,3.23,4.89,0.93,3.96,162.38,15.41,14.62,22.48,7.85
11.11,91.56,5.25,95.71,1.02,1.9,0.34,1.56,135.19,2.12,3.39,0.58,2.81,134.31,16.29,9.41,21.55,12.13
8.85,75.44,1.02,96.04,1.13,2,0.43,1.57,91.5,2.02,3.83,0.76,3.06,91.25,16.34,10.45,21.69,11.24
11.05,82.88,1.25,96.02,1.8,2.53,1.01,1.52,19.19,3.9,4.79,2.58,2.21,20.5,18.02,13.02,23.98,10.96
10.93,80.75,0.4,96.11,1.66,2.5,0.9,1.59,52,3.71,4.7,2.52,2.18,52.06,18.48,10.52,23.86,13.34
8,77.94,0.13,96.37,1.78,2.59,0.96,1.62,88.06,3.52,4.49,1.95,2.55,86.31,14.09,6.14,17.3,11.16
8.18,76.69,0,96.32,1.58,2.13,0.72,1.41,72.38,2.96,3.85,0.97,2.89,71.31,15,11.54,20.98,9.44
8.48,72.5,0,96.08,0.88,1.93,0.2,1.73,83.31,1.52,3.49,0.23,3.27,97,16.55,14.32,23.3,8.98
9.64,73.5,2.62,95.71,1.11,2.05,0.13,1.92,219.06,2.02,4.19,0.16,4.03,221.56,18.15,12.75,24.15,11.39
10.99,84.69,2.7,95.4,2.01,3.04,1.2,1.84,288.81,4.34,6.02,1.86,4.16,289.94,17.4,11.94,23.96,12.02
7.93,70.25,0.01,95.98,1.71,2.45,1.1,1.35,318.88,3.17,4.45,1.52,2.93,320.69,15.83,10.52,20.85,10.33
9.64,70.81,0.1,95.91,1.67,2.34,0.66,1.68,153.06,3.17,4.39,0.88,3.5,155.31,18.33,10.68,23.7,13.02
10.25,86.38,6.22,95.3,1.88,2.97,0.35,2.62,254,3.96,5.69,0.62,5.07,255.31,16.12,7.05,20.2,13.15
8.61,81.88,1.13,95.19,2.17,2.94,1.21,1.73,300.69,4.4,5.26,2.97,2.29,302.19,14.4,8.9,19.4,10.5
8.36,89.5,8.99,94.86,2.55,3.38,1.23,2.15,306.12,5.16,6.9,3.22,3.68,308.38,12.15,4.81,14.29,9.47
6.84,80,0.05,95.2,2.9,3.98,1.45,2.53,304.81,5.8,7.4,3.98,3.41,306.81,11.06,6.8,14.62,7.81
7.2,74.25,0.01,95.83,2,2.76,1.19,1.57,293.56,4.15,5.13,3.09,2.05,294.81,13.47,11.42,18.8,7.38
11.05,88,2.14,96.33,1.51,2.09,1.15,0.93,251.5,3.66,5.35,2.16,3.19,252.94,16.9,11.52,22.12,10.6
13.31,82.38,0.09,96.29,1.99,2.97,1.39,1.58,264.19,4.73,6.22,2.38,3.84,265.38,21.18,11.28,26.58,15.3
