QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,T2M,T2M_RANGE,T2M_MAX,T2M_MIN
7.45,61.38,0.32,99.57,5.14,6.98,2.88,4.11,302.19,6.69,9.34,4.72,4.62,302.31,17.47,9.77,21.33,11.55
7.14,59.81,0,100.02,2.14,3.6,1.02,2.59,192.75,3.21,7.02,1.09,5.91,193.25,17.37,13.05,23.15,10.11
9.34,59.81,0,99.18,2.92,4.34,1.3,3.04,120.31,4.55,7.98,1.77,6.21,122.31,21.54,15.38,28.45,13.08
11.54,56,0.05,98.2,3.55,5.32,1.36,3.96,219,5.41,8.64,2.73,5.91,219.94,26.29,15.24,33.77,18.53
11.29,79.12,5.02,98.59,4.41,7.43,2.45,4.98,305.12,5.74,8.62,2.66,5.96,304.56,19.3,11.41,24.7,13.3
7.02,59.62,0.02,99.54,3.14,4.2,1.92,2.27,292.44,4.37,5.11,2.75,2.36,291.62,17.23,9.97,21.91,11.95
6.9,58.38,0,99.99,2.03,2.62,1.34,1.28,41,2.73,4.13,1.4,2.73,40.5,17.13,9.71,21.63,11.92
7.51,59.12,0.07,100.08,2.91,3.84,1.38,2.46,48.88,3.91,4.73,2.03,2.7,49.19,18.26,8.95,22.33,13.37
8.54,64.62,0.94,100.08,3.24,4.23,2.16,2.07,19.31,4.55,5.77,3.27,2.5,19.5,18.98,11.27,23.87,12.59
9.28,69.62,0.18,100.25,4.38,6.27,2.81,3.45,31.5,6.3,7.93,4.36,3.57,32.06,19.15,11.31,24.26,12.95
8.48,61.69,0.01,100.13,5.34,7.59,3.58,4.02,42.62,7.57,9.22,4.75,4.47,43.25,20.13,12.14,25.69,13.55
9.83,62.31,0.03,99.71,4.99,6.87,3.32,3.54,50.06,7.27,8.38,5,3.38,50.62,21.99,12.68,28.06,15.38
9.77,59.56,0.89,98.92,2.77,4.12,0.55,3.57,53.94,3.88,7.12,0.74,6.38,54.94,22.8,13.25,28.44,15.19
9.4,75.75,9.7,98.54,5.36,9.33,1.96,7.37,266.56,7.22,11.01,2.95,8.06,266.81,16.94,8.97,20.4,11.44
7.87,76.31,5.21,98.74,7.17,8.7,4.73,3.98,244.56,9.4,10.76,7.23,3.52,245.69,14.55,8.08,18.64,10.56
6.71,64.44,0.32,99.41,5.95,8.05,3.2,4.85,260.56,8.08,10.69,5.69,5.01,261.31,15.26,10.62,20.91,10.3
6.59,60,0.83,99.23,4.96,7.29,1.95,5.34,265.75,7.01,9.16,3,6.16,265.69,15.62,9.73,21.01,11.28
6.16,59.12,0.07,99.7,2.75,4.38,0.5,3.88,294.25,3.43,4.97,0.72,4.25,293.94,15.26,10,19.65,9.65
6.77,51.94,0,99.31,4.86,6.52,2.09,4.42,205.88,7.44,9.52,3.18,6.33,206.69,18.93,16.84,26.38,9.54
10.13,61.31,0.1,99.13,1.99,3.74,0.1,3.64,217.62,3.21,7.66,0.33,7.33,215.5,22.36,13.34,28.44,15.12
9.77,53.44,0.37,98.8,4.23,6.3,2.47,3.84,186.88,6.59,10.22,2.9,7.32,187.38,24.44,15.2,31.55,16.36
9.52,67.44,1.83,98.83,4.6,6.39,1.57,4.82,283.69,6.01,8.97,2.45,6.52,283.38,19.44,9.13,23.54,14.4
8.12,71.12,2.5,99.42,2.66,3.54,0.91,2.62,127.56,3.8,7,1.52,5.48,127.12,16.51,9.27,21.49,12.22
7.51,58.81,0,99.35,3.84,5.11,2.14,2.98,74.75,5.86,7.92,2.91,5.02,76.25,18.89,15.51,25.92,10.41
11.23,59.5,0.01,98.68,4.17,6.25,2.05,4.2,162.25,6.63,11.14,3.7,7.45,162.81,24.66,17.57,33.52,15.96
11.29,51.75,0.03,97.97,6,7.73,3.38,4.35,212.25,8.66,10.71,5.8,4.91,212.44,27.71,17.27,37.55,20.27
8.61,62.25,0.3,98.88,4.48,5.58,2.99,2.58,280.69,6.16,6.94,5.59,1.35,280.19,19.35,9.31,23.3,13.99
6.23,54.25,0.13,99.56,3.38,4.65,2.25,2.4,264.75,4.74,5.95,3.56,2.38,264.56,17.05,10.79,22.44,11.65
5.62,45,0,99.55,3.17,4.18,1.66,2.52,157.69,4.73,7.4,2.32,5.07,158.69,18.91,14.62,25.84,11.23
7.08,51.12,0,99.2,1.88,3.61,0.49,3.12,210.19,2.96,7.09,0.75,6.34,213.88,20.28,14.72,27.29,12.57
7.87,56.5,0.05,99.39,2.38,3.97,1.46,2.51,162.69,3.73,7.8,1.49,6.3,160.5,19.97,13.52,26.33,12.81
8.06,64.69,4.76,99.6,3.73,4.95,1.95,3,229.56,5.41,7.66,3.17,4.48,228.12,18.01,11.2,23.62,12.41
7.2,59.75,0,99.84,4.41,5.55,3.51,2.05,58.81,6.39,9.21,3.77,5.43,60.38,17.81,13.6,24.4,10.8
7.69,57.38,0,99.31,4.12,5.28,3.25,2.03,60.44,6.14,8.38,4.04,4.34,61.5,19.26,13.52,25.87,12.35
8.79,56.62,0.17,98.19,2.52,3.5,0.62,2.88,119.69,4.06,6.9,0.91,5.99,120.5,22.16,15.87,29.57,13.7
7.75,55.88,0.74,98.36,5.02,9.17,1.39,7.78,241.62,7.11,10.91,2.37,8.54,242,18.83,12.36,23.75,11.4
5.31,49.38,0.62,98.95,7.41,10.62,3.23,7.38,218.06,10.3,13.23,6.25,6.98,218.44,15.55,10.43,20.27,9.84
6.16,63.69,1.06,99.26,7.02,9.12,3.11,6.01,253.69,9.54,12.38,5.73,6.66,254.44,13.9,9.26,18.64,9.37
5.62,57.56,2.33,99.06,3.91,5.26,2.46,2.8,228.19,5.66,6.66,3.75,2.91,228.44,14.6,12.22,19.99,7.78
8.85,83.12,2.98,98.25,3.19,5.02,1.66,3.36,136.69,4.26,6.62,2.55,4.07,136.5,14.87,7.85,19.08,11.23
8.3,83.06,6.33,98.39,4.04,7.13,1.65,5.48,256.31,5.74,8.97,3.1,5.87,257,13.92,6.06,16.58,10.52
7.51,76.25,1.25,99.51,3.29,4.86,0.84,4.02,294.75,4.58,6.13,1.16,4.97,295,14.05,9.49,18.37,8.88
7.26,70.75,1.68,99.64,1.98,3.86,0.39,3.47,161.81,3.02,7.02,0.6,6.42,160.31,14.71,8.38,18.95,10.57
6.65,72.81,0.13,99.42,4.73,5.55,3.77,1.77,51.81,6.36,7.57,5.38,2.19,52.94,12.94,7.69,17.15,9.46
5.25,62.62,0.39,99.6,3.7,4.76,2.19,2.57,168.81,5.01,6.04,3.74,2.29,168.94,11.73,8.54,16.52,7.99
5.19,61.75,0.02,100.04,3.1,4.1,1.8,2.3,264.75,4.31,4.94,2.9,2.04,264.38,12.08,10.46,16.98,6.51
6.41,62.69,0.03,99.96,4.51,6.44,2.7,3.74,213.56,6.9,9.09,5.41,3.67,214.12,14.87,11.21,20.37,9.16
7.39,61.12,0.7,99.54,5.97,7.91,4.59,3.31,233.12,8.78,10.48,5.89,4.59,233.81,17.3,12.65,23.88,11.23
8.24,65.75,0.62,99.19,7.07,9.85,4.34,5.5,252.56,10.12,13.04,7.59,5.44,253.25,17.55,9.59,22.64,13.05
6.59,67.75,1.09,99.15,2.81,4.28,0.39,3.89,251.06,3.86,7.4,0.69,6.71,234,14.07,8.91,18.26,9.35
8.42,86.81,13.42,98.42,1.86,3.51,0.91,2.6,147,2.94,6.86,0.99,5.87,147.38,13.19,3.85,14.96,11.11
7.63,85.88,10.52,98.27,6.4,10.2,2.62,7.58,219.38,8.78,12.96,4.13,8.83,219.88,11.89,7.43,14.79,7.36
5.55,79.88,4.18,100.08,6.98,7.94,6.17,1.77,258,9.02,10.04,7.4,2.63,259.38,8.79,5.44,12.06,6.62
7.2,81,2.71,100.5,3.95,6.71,2.12,4.59,254,5.84,9.15,4.2,4.95,254.88,12.44,8.3,16.56,8.26
7.87,78.31,2.03,100.17,3.84,5.19,2.7,2.49,252.62,5.92,6.4,5.39,1.01,253.19,14.57,9.02,19.65,10.63
8.24,77.69,0.43,100.12,2.7,4.17,0.57,3.6,251.75,3.91,5.89,0.76,5.14,251.94,15.13,7.45,19.19,11.74
7.81,72.12,0,100.22,3.3,4.55,1.87,2.68,216.5,5.05,7.27,2.77,4.49,216.69,15.88,12.29,22.06,9.77
6.77,60.5,0,99.71,4.45,5.88,2.97,2.91,207.69,7.34,9.8,4.77,5.04,208.06,16.39,12.47,22.88,10.41
6.84,59.12,0.1,98.61,6.12,8.69,3.62,5.07,230.19,8.87,11.48,7.44,4.05,230.75,16.51,12.75,23.65,10.9
3.54,59.81,1.25,99.47,5.66,7.3,3.22,4.09,344.06,7.31,8.51,5.84,2.66,344.25,6.12,7.31,9.58,2.27
2.93,60.56,0.12,100.96,3.84,5.72,2.67,3.05,311.88,5.52,6.74,4.45,2.3,312.12,3.89,6.2,6.8,0.58
3.17,54.38,0.01,101.32,5.59,7.41,2.95,4.47,233.56,7.85,9.02,5.19,3.84,234.44,7.19,12.59,12.81,0.22
3.23,47.5,0,100.66,6.23,8.32,4.23,4.09,220.69,8.76,10.16,7.36,2.81,221.56,8.83,8.58,12.98,4.4
4.88,56.5,0.02,100.07,5.08,7.3,2.24,5.06,254.88,7.24,9.77,3.66,6.1,255.44,11.98,12.25,18.68,6.43
6.96,67.31,0,100.47,3.67,5.39,1.98,3.42,212.12,5.91,10.05,3.06,6.99,212.88,15.3,14.57,22.31,7.74
6.53,56.44,0,100.22,4.95,6.43,2.78,3.65,196,7.86,10.27,5.34,4.92,196.69,17.26,14.87,25.59,10.73
5.43,47.19,0,99.21,5.75,7.95,4.68,3.27,200.06,9.29,11.97,6.14,5.83,200.94,17.8,16.27,26.99,10.72
5.31,63.88,0.01,99.52,8.12,11.61,3.99,7.62,258.81,11.03,14.45,7.44,7.02,259.31,11.65,7.63,15.26,7.63
4.33,69.12,0.31,100.44,5.59,7.84,1.45,6.38,294.25,7.62,9.3,2.05,7.25,294.5,7.37,7.47,10.75,3.29
3.78,62,0.1,100.41,3.16,4.84,0.91,3.94,207.19,4.7,8.23,1.22,7.02,208.12,7.12,10.71,11.94,1.23
5.98,64.5,1.71,99.13,6.9,9.82,4.63,5.19,210.62,9.89,14.45,6.16,8.3,212,13.27,14.85,21.4,6.55
4.27,55.94,0.08,99.66,6.2,8.88,2.82,6.06,270.25,8.74,10.88,4.88,6,270.69,10.31,10.6,14.84,4.24
4.33,63.19,0.01,99.73,2.84,4.09,1.89,2.2,218.06,4.16,5.17,3.14,2.02,218.5,8.65,12.35,14.79,2.44
4.58,69.75,0.62,99.8,2.73,3.29,2.05,1.23,47.62,4.33,6.01,2.59,3.41,48.12,7.96,8.59,12.87,4.3
3.23,68,0.44,100.79,4.73,6.59,2.4,4.2,63.12,6.15,7.96,3.62,4.34,64.06,3.44,5.73,6.78,1.05
5.19,72.94,1.45,99.2,7.76,10.2,5.84,4.36,179.94,10.44,14.62,7.59,7.03,181.56,8.32,12.58,14.36,1.78
4.58,71.5,1.18,98.93,8.01,11.05,5.13,5.92,254.75,10.68,13.5,7.26,6.24,255.62,7.44,6.51,11.44,4.94
3.97,78.88,0.86,100.23,4.85,6.27,1.3,4.98,277.06,6.54,8.89,1.87,7.02,277.56,4.14,5.11,6.84,1.73
3.3,66.25,0,100.82,3.56,5.9,1.5,4.4,183.44,5.38,9.38,2.16,7.22,183.94,4.61,11.98,10.66,-1.32
3.3,58.12,0,99.82,6.56,9.7,4.26,5.44,195.06,9.81,12.66,8.33,4.34,195.88,6.2,12.36,13.65,1.29
2.99,56.19,0,100.23,4.62,6.9,2.7,4.2,204.38,7.38,9.42,5.32,4.11,205,5.27,10.21,10.57,0.36
3.23,58.56,0.29,99.28,6.38,11.57,2.8,8.78,236.12,9.22,14.16,5.4,8.76,236.5,5.12,11.84,11.26,-0.58
2.56,58.06,0,100.18,7.05,10.86,4.3,6.56,240.81,9.99,13.41,8.16,5.26,241.62,2.74,8.64,7.55,-1.1
3.36,66.12,1.46,99.85,5.77,7.52,4.06,3.46,221.62,8.02,9.95,6.52,3.42,222.62,4.14,7.74,8.83,1.08
2.87,70.56,0.45,100.41,6.31,7.87,4.34,3.53,269.06,8.26,9.38,6.6,2.77,269.88,1.25,4.51,3.67,-0.84
2.56,71.25,0.73,100.63,4.2,6.03,1.02,5,272.06,5.77,7.41,1.4,6.01,272.69,-0.41,5,2.16,-2.84
2.75,76.62,4.68,100.16,4.39,7.71,0.59,7.12,136.19,5.72,9.91,0.77,9.15,137.19,-0.43,6.6,3.11,-3.5
3.48,89.81,1.06,98.95,1.91,4.05,0.55,3.5,53.5,2.49,5.57,0.93,4.65,54.25,0.15,3.75,1.77,-1.98
4.39,91.06,15.05,97.63,7.23,10.7,2.25,8.45,156.88,10,14.29,3.65,10.64,158.06,2.77,9.01,6.95,-2.06
2.93,81,6.77,97.63,10.88,13.3,7.05,6.25,243,13.74,16.43,9.14,7.29,244.5,-0.85,4.78,0.72,-4.07
2.01,75.44,0.38,100.09,5.62,6.91,4.09,2.83,267.88,7.38,9,6.12,2.88,268.25,-4.24,2.94,-2.72,-5.66
2.14,76.19,0.44,101.02,6.05,7.95,4.48,3.47,230.19,8.1,9.8,6.48,3.31,231.12,-3.55,4.12,-1.35,-5.46
2.62,84.88,0.87,101.62,2.62,4.53,0.29,4.24,204.56,3.59,6.41,0.39,6.02,205.31,-2.41,6.57,0.83,-5.74
2.38,83.88,0.11,102.02,3.09,4.38,1.23,3.14,100.75,4.39,7.05,2.02,5.04,101.12,-3.35,7.67,0.01,-7.67
2.01,78.94,0,101.56,4.4,5.46,3.36,2.11,89.5,6.34,8.16,5.17,2.98,90.25,-4.4,9.76,0.98,-8.78
2.5,81.69,0.36,101.1,2.83,4.16,1.97,2.19,174.19,4.36,6.9,2.23,4.66,174.81,-2.52,8.82,2.29,-6.53
3.97,93.31,2.41,100.58,5.62,6.7,4.05,2.65,239.88,8.24,10.16,5.38,4.78,241.06,1.32,5.43,4.53,-0.9
3.66,92.94,0.47,100.72,2.78,3.88,1.27,2.62,229.94,3.96,5.53,2.09,3.45,230.94,0.66,3.52,2.62,-0.9
4.46,96.19,0.2,100.33,4.08,6.03,2.45,3.59,169.44,6.5,9.75,4.2,5.55,169.56,2.55,7.01,7.35,0.34
4.39,88.56,0.1,99.8,5.36,6.87,3.58,3.3,184.25,7.78,8.74,6.2,2.54,184.81,3.74,10.16,10.16,0.01
3.72,80.44,0.3,100.31,6.15,8.3,4.38,3.92,238.25,8.55,10.4,7.56,2.84,239.06,2.76,3.34,4.92,1.58
3.3,83.44,0.74,100.89,4.05,5.59,2.68,2.91,220.62,6.03,7.75,4.77,2.98,221.12,0.74,7.46,4.08,-3.38
2.32,81.31,0,101.61,2.64,3.88,1.66,2.23,48.31,3.68,5.38,2.2,3.19,48.5,-3.2,6.12,1.03,-5.1
2.08,72.88,0,101.58,2.24,3.34,1.09,2.26,102.12,3.33,5.87,1.53,4.34,102.5,-2.89,6.05,0.8,-5.25
2.01,66.44,0,101.4,3.15,3.95,2.41,1.53,91.31,4.97,6.84,3.52,3.32,91.75,-2.38,7.19,2.36,-4.83
2.08,70.44,0,101.43,2.59,3.06,1.62,1.44,115.19,4.41,5.83,1.78,4.04,115.38,-2.74,10.24,3.34,-6.91
2.14,72.44,0,101.44,3.09,4.41,2.1,2.3,142.94,5.25,8.29,2.54,5.75,143.06,-2.54,10.59,3.75,-6.85
2.75,81.81,0.01,100.92,5.1,6.13,3.79,2.34,181.62,8.23,9.88,6.93,2.95,182.19,-1.19,10.01,4.53,-5.48
3.3,93.31,0.11,101.15,2.85,4.05,1.9,2.15,257.94,4.18,6.44,2.85,3.58,258.38,-0.82,3.81,0.64,-3.17
3.23,91.56,0.98,100.1,3.95,7.16,1.12,6.03,108.44,5.38,9.35,1.78,7.57,108.81,-0.92,5.84,2.33,-3.51
3.23,89.06,2.95,99.47,7.43,9.97,4.78,5.19,260.69,9.73,12.37,6.66,5.7,262.06,-0.73,4.99,0.94,-4.06
2.2,82.44,0.04,101.35,3.49,5.98,0.8,5.17,185.94,5.2,8.88,1.13,7.74,186.25,-3.92,4.98,-0.42,-5.4
2.38,82.38,0.07,100.07,6.16,7.76,4.5,3.26,193.94,8.53,9.69,7.11,2.58,195,-3.24,5.91,0.14,-5.77
2.44,84.81,4.96,100.09,3.16,4.53,1.48,3.06,227.56,4.8,7.01,2.55,4.45,227.94,-3.21,3.89,-0.8,-4.7
1.83,83.5,1.25,100.07,6.8,9.15,3.81,5.33,245.31,8.9,11.69,5.93,5.76,246.31,-6.51,4.73,-4.3,-9.03
2.2,88.81,3.44,99.65,7.3,9.06,4.85,4.21,250.19,9.64,11.46,7.16,4.3,251.44,-5.05,3.93,-3.45,-7.38
1.95,92.75,2.15,100.47,3.15,4.65,1.68,2.97,265,4.6,6.84,2.19,4.66,265.5,-6.87,4.63,-4.71,-9.35
2.14,89.69,0.49,100.87,2.78,4.63,1.15,3.49,210.25,4.05,7.13,1.45,5.69,210.81,-5.53,5.55,-2.7,-8.26
2.38,91,0.08,100.36,4.78,6.3,3.59,2.72,206.44,7.18,7.98,6.17,1.81,206.88,-4.46,7.8,-0.55,-8.35
2.38,94.06,0.02,100.06,4.2,5.01,3.61,1.41,179.31,6.34,8.16,5.06,3.1,179.81,-5.17,7.17,-1.73,-8.9
2.56,92.69,0,99.85,3.98,4.52,2.95,1.58,164.12,6.45,7.62,4.8,2.82,164.69,-3.94,8.28,-0.18,-8.46
3.3,94.75,2.99,99.86,4.35,6.1,3.42,2.67,164.69,6.62,8.01,5.52,2.48,165.44,-1.29,6.41,1.46,-4.95
2.2,88.75,1.78,100.63,5.8,7.38,4.07,3.31,223.56,8.14,9.81,6.62,3.2,224.19,-5.49,8.8,-0.55,-9.35
2.01,93.06,0.98,101.09,3.87,4.41,3.09,1.33,237.44,6.27,7.62,5.39,2.24,237.88,-6.6,5.2,-4.13,-9.33
2.5,90.31,1.14,100.32,6.77,7.98,4.98,2.99,171.88,9.27,10.41,8.09,2.31,172.88,-3.77,3.45,-2.41,-5.86
2.81,94.06,3.06,99.29,5.86,7.98,4.28,3.7,197.5,8.12,10.23,6.4,3.84,198.56,-3.02,4.84,-1.02,-5.87
1.95,96,0.36,99.79,2.61,4.19,1.38,2.8,157,3.98,6.45,1.57,4.88,157.31,-7.42,5.02,-4.31,-9.33
1.71,95.56,0.13,100.48,2.17,2.93,0.95,1.98,167.06,3.27,4.76,1.17,3.59,167.06,-9.03,4.88,-5.81,-10.69
1.65,93.75,0.89,101.01,5.87,9.04,2.83,6.21,238.31,8.16,11.59,4.64,6.95,239.25,-8.87,4.83,-6.68,-11.52
1.71,97.81,4.79,100.63,4.44,9.27,1.76,7.52,261,6.25,11.81,2.53,9.28,261.94,-9.58,10.09,-5.81,-15.9
2.2,97.94,2.06,100.5,4.66,6.96,3.01,3.95,202.69,7.06,9.26,5.52,3.73,203.38,-7.15,13.45,-1.45,-14.89
3.11,96.31,2.43,98.86,5.51,6.79,4.24,2.55,213.31,7.62,9.02,5.4,3.62,214.19,-2.1,1.49,-1.53,-3.03
1.22,95.75,3.52,99.18,7.48,11.41,4.81,6.6,273.12,10.15,13.71,7.48,6.23,274.06,-17.09,27.05,-3.41,-30.46
0.79,94.44,2.99,100.2,7.95,11.17,3.74,7.43,229.88,10.28,13.8,5.55,8.26,231.38,-18.06,15.52,-13.94,-29.46
0.61,99.69,5.3,99.95,2.86,4.61,1.36,3.25,187.25,4.17,5.69,1.48,4.21,189.25,-21.56,13.81,-14.69,-28.5
0.37,97,1.87,100.16,5.01,5.75,4.45,1.3,40.56,6.29,8.05,5.16,2.89,41.31,-26.29,12.77,-18.09,-30.86
0.31,95.62,3.97,100.16,6.25,7.35,5.23,2.13,52.19,7.25,8.62,6.09,2.54,53.25,-27.18,5.59,-25.24,-30.82
0.31,96.31,3.43,99.21,7.04,9.07,3.3,5.77,102.06,8.43,10.59,5.02,5.58,103.38,-27.13,8.13,-25.42,-33.55
0.18,97.25,0.54,100.01,4.59,7.48,1.87,5.62,262.25,5.98,9.68,2.59,7.09,262.94,-34.63,15.2,-27.87,-43.07
0.55,95.69,2.18,100.58,8.09,10.1,6.39,3.71,223.38,10.14,12.36,8.45,3.91,224.94,-21.92,12.53,-16.9,-29.43
0.49,96.75,2.52,101.25,5.68,10.09,2.98,7.11,189.69,7.47,12.13,4.56,7.58,190.19,-23.49,22.08,-17.97,-40.05
0.06,97.31,0.01,102.88,2.4,3.29,1.48,1.8,108.88,3.34,4.74,1.82,2.92,108.88,-39.48,6.2,-35.67,-41.88
0.37,98.94,0.66,102.26,4.17,4.8,2.98,1.82,170.19,6.01,7.55,4.23,3.33,170.69,-29.08,22.98,-17.75,-40.74
0.98,96.69,0.9,101.27,6.15,8.6,4.09,4.52,174.75,7.99,10.73,6.63,4.09,175.75,-15.14,3.62,-13.6,-17.24
1.28,95.19,0.37,99.67,6.13,8.78,3.04,5.75,194.5,8.62,10.94,5.63,5.3,195.69,-11.99,2.89,-10.67,-13.56
1.83,96.06,3.79,99.26,5.95,8.23,3.08,5.15,194.25,8.35,10.44,5.75,4.69,195,-8.46,5.71,-5.59,-11.3
0.49,97.12,0.03,100.06,5.11,6.85,4.08,2.77,239.62,7.79,9.63,6.38,3.25,239.88,-23.74,18.14,-13.04,-31.19
0.24,97.88,0.02,100.77,6.42,7.73,4.22,3.51,201.12,9.23,10.17,7.98,2.2,201.88,-29.85,7.29,-26.89,-34.18
0.37,96.94,0.25,100.8,6.51,7.07,5.7,1.37,211.19,8.27,8.97,7.32,1.65,212.56,-25.35,9.24,-20.44,-29.68
0.43,96.69,0.12,101.43,5.47,6.02,4.97,1.05,198.88,6.97,7.75,6.27,1.48,199.69,-24.49,6.86,-22.42,-29.27
0.49,95.88,0.24,101.28,5.78,7.14,4.27,2.87,206.62,8.05,8.69,6.86,1.83,207.69,-23.38,11.62,-19.72,-31.34
0.67,96.25,2.81,100.29,4.61,8.56,1.77,6.79,206.69,6.01,10.45,1.96,8.49,207.12,-18.93,6.44,-15.88,-22.32
0.98,95.75,1.81,100.38,8.74,10.08,7.46,2.62,220.94,10.95,12.86,9.11,3.75,222.31,-15.29,3.6,-12.61,-16.21
1.16,96.38,1.85,100.19,7.18,9.55,3.88,5.66,206,9.27,12.05,6.12,5.95,207.31,-13.17,1.6,-12.27,-13.87
0.85,98.25,0.46,100.86,3.82,6.07,2.72,3.35,240.81,5.71,7.45,3.86,3.59,241.38,-16.52,5.09,-13.94,-19.04
0.61,96.25,0.6,101.72,6.5,7.45,5.66,1.78,224.38,8.5,9.99,7.51,2.49,225.69,-20.1,8.48,-16.88,-25.36
0.55,96.81,0.21,102.14,4,5.41,2.84,2.58,224,6.09,7.18,4.77,2.41,224.88,-20.99,6.24,-18.2,-24.44
0.49,98.62,0.22,102.5,2.51,3.48,1.6,1.88,191.25,4.02,5.3,2.67,2.62,191.56,-22.7,3.9,-21.09,-24.98
0.31,98.94,0.06,102.2,2.75,3.77,1.7,2.09,85.12,4.29,6.61,2.48,4.14,85.19,-27.33,6.46,-24.82,-31.28
0.18,97.56,0.01,101.37,2.95,4.26,2.19,2.07,119.94,4.69,7.2,3.02,4.19,120,-31.59,7.36,-27.13,-34.49
0.43,94.69,0.16,101.05,5.1,8.41,3.08,5.33,156.62,7.39,10.32,4.86,5.46,157.06,-24.25,10.36,-18.32,-28.68
1.1,97.19,0.42,101.53,4.86,7.97,1.93,6.04,191.19,7.3,11.2,3.2,8,191.75,-14.3,10.01,-10.48,-20.48
0.61,98.25,0.12,100.66,3.76,6.04,1.74,4.3,99.69,5.34,7.49,2.49,5.01,100.12,-20.57,2.06,-19.35,-21.4
0.92,95.94,0.65,100.62,4.29,6.15,2.7,3.45,192.94,6.68,9.2,4.62,4.59,193.44,-16.37,7.46,-13.47,-20.92
1.1,97.81,2.32,100.67,2.21,5.3,0.23,5.07,169.94,3.66,7.09,0.27,6.82,170.06,-14.26,2.85,-12.45,-15.3
0.67,94.12,0.41,100.84,8.45,11.01,4.77,6.24,205.19,10.94,13.41,7.96,5.45,206.06,-20.13,19,-11.2,-30.2
0.43,95.69,1.59,100.66,4.23,6.13,1.38,4.77,153.19,5.73,7.84,2.66,5.19,154.5,-24.2,12,-19.19,-31.19
0.37,96.31,1.19,101.84,6.09,7.01,5.09,1.91,245.88,7.33,8.14,6.57,1.57,247.06,-25.63,7.75,-20.06,-27.81
0.43,94.31,1.61,101.83,7.85,9.23,6.77,2.46,181.5,9.52,10.95,8.3,2.65,182.75,-23.52,4.52,-21.56,-26.09
0.49,94.38,0.01,100.78,7.27,8.15,5.37,2.78,171.88,9.57,10.99,7.61,3.38,172.75,-22.33,5.76,-19.57,-25.32
0.73,96.56,0.33,100.91,4.92,6.02,3.45,2.56,216.06,7.2,9.02,5.96,3.05,216.38,-18.57,6.16,-16.52,-22.68
0.43,97.12,0.12,101.57,5.35,5.78,4.57,1.22,200.31,6.88,7.97,5.77,2.2,200.88,-24.07,6.58,-21.63,-28.21
0.79,97.44,0.03,100.66,4.98,5.91,3.99,1.92,174.19,7.27,9.02,5.88,3.14,174.5,-18.11,6.64,-14.88,-21.52
1.53,96,0.01,99.85,4.95,5.54,4.31,1.23,192.81,7.47,8.16,5.92,2.23,193.31,-10.67,10.54,-6.77,-17.31
1.71,95.75,1.49,100,5.23,6.09,4.24,1.85,210.81,7.28,8.3,5.77,2.53,211.31,-9.18,4.91,-6.94,-11.85
1.77,95.81,0.96,100.07,5.41,9,3.17,5.83,214.25,7.58,11.23,4.97,6.27,215,-8.35,2.97,-6.98,-9.95
1.65,92.81,0.6,100.08,6.21,10.23,1.98,8.25,239.81,8.59,13.52,3.45,10.08,240.31,-9.65,10.2,-4.35,-14.54
1.53,99.06,8.84,99.45,2.15,4.15,0.38,3.77,173.44,3.18,4.88,0.88,4.01,174.62,-10.74,6.91,-7.13,-14.04
0.61,96.06,0.54,100.43,3.84,5.89,1.19,4.7,148.06,5.32,7.16,1.57,5.59,148.38,-21.68,14.47,-14.51,-28.98
0.55,96.19,0.03,100.66,7.59,9.65,4.53,5.11,183.62,9.25,11.78,7,4.78,184.5,-22.26,11.29,-15.09,-26.38
1.28,96.44,1.23,99.15,7.49,9.77,5.17,4.59,223.81,9.97,12.55,7.72,4.84,224.81,-13.42,17.02,-9.09,-26.11
0.43,96.31,0.09,100.08,5.57,6.43,4.39,2.04,217.25,7.53,8.39,6.68,1.71,217.94,-24.13,7.23,-21.05,-28.27
0.67,96.12,0.15,99.7,6.77,8.23,4.67,3.56,204.81,8.87,9.99,6.77,3.22,205.69,-18.99,5.76,-16.56,-22.32
0.37,97.94,0.1,100.75,4.68,6.63,3.37,3.27,225.44,6.67,9.05,4.93,4.11,225.75,-24.97,11,-18.73,-29.73
0.92,94.81,0.19,100.45,8.34,8.98,7.33,1.66,205.81,10.51,11.27,9.76,1.52,207.44,-15.99,7.49,-13.65,-21.14
1.34,95.31,0.25,100.09,8.83,9.27,8.48,0.8,206.5,10.87,11.59,10.31,1.27,208.12,-11.92,4.76,-10.04,-14.81
1.59,93,1.16,99.65,9.03,10.51,7.78,2.72,220,11.73,13.7,9.91,3.79,221.38,-9.43,3.42,-8.25,-11.67
1.34,93.81,1.59,99.85,10.35,12.7,7.16,5.54,228.06,12.95,15.81,9.58,6.24,229.62,-11.57,3.61,-9.85,-13.47
1.53,95.25,1.8,99.45,9.12,10.1,7.21,2.89,219,11.45,12.42,9.05,3.38,220.31,-10.25,1.8,-9.31,-11.12
0.67,93.12,0.19,100.69,7.92,11.03,3.9,7.14,277.69,10.45,13.47,6.94,6.53,278.5,-19.93,22.65,-9.47,-32.12
